root_id,id,name,faction_name,minor_victory,type,victory
50083,1008,Wizard Federation,Wizard Federation,0,/datum/faction/wizards,0
50083,1009,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
50085,1010,Traitors,Traitor,0,/datum/faction/traitor,0
50085,1011,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50088,1012,Vox Shoal,Vox Shoal,0,/datum/faction/heist,1
50088,1013,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50096,1014,Syndicate Operatives,Syndicate Operatives,0,/datum/faction/nuclear,1
50096,1015,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50098,1016,Mothership Alpha,Abductor Team,0,/datum/faction/abductors,1
50098,1017,Mothership Upsilon,Abductor Team,0,/datum/faction/abductors,0
50098,1018,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
50105,1019,Shadowlings,Shadowlings,0,/datum/faction/shadowlings,1
50105,1020,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50105,1021,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,0
50109,1022,Vox Shoal,Vox Shoal,0,/datum/faction/heist,0
50109,1023,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50110,1024,Traitors,Traitor,0,/datum/faction/traitor,0
50110,1025,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50113,1026,Traitors,Traitor,0,/datum/faction/traitor,1
50113,1027,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50117,1028,Malf AI,Malf AI,0,/datum/faction/malf_silicons,1
50117,1029,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
50120,1030,Syndicate Operatives,Syndicate Operatives,0,/datum/faction/nuclear,0
50120,1031,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
50123,1032,Alien Hivemind,Alien Hivemind,0,/datum/faction/infestation,1
50123,1033,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50125,1034,Traitors,Traitor,0,/datum/faction/traitor,0
50125,1035,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50129,1036,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,1
50129,1037,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
50130,1038,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,0
50130,1039,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
50130,1040,Blob Conglomerate,Blob Conglomerate,0,/datum/faction/blob_conglomerate,1
50130,1041,Borer Hivemind,Borer Hivemind,0,/datum/faction/borers,0
50133,1042,Vox Shoal,Vox Shoal,0,/datum/faction/heist,1
50133,1043,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
50141,1044,Traitors,Traitor,0,/datum/faction/traitor,0
50141,1045,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50145,1046,Traitors,Traitor,0,/datum/faction/traitor,0
50145,1047,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50147,1048,Traitors,Traitor,0,/datum/faction/traitor,0
50147,1049,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
50147,1050,Cult Of Blood,Cult Of Blood,0,/datum/faction/cult,1
50153,1051,Traitors,Traitor,0,/datum/faction/traitor,0
50153,1052,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50154,1053,Traitors,Traitor,0,/datum/faction/traitor,0
50154,1054,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,0
50159,1055,Shadowlings,Shadowlings,0,/datum/faction/shadowlings,0
50159,1056,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50161,1057,Traitors,Traitor,0,/datum/faction/traitor,0
50161,1058,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50162,1059,Changeling Hivemind,Changeling Hivemind,0,/datum/faction/changeling,0
50162,1060,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
50162,1061,Alien Hivemind,Alien Hivemind,0,/datum/faction/infestation,0
50165,1062,Traitors,Traitor,0,/datum/faction/traitor,1
50165,1063,AutoTraitors,Traitor,0,/datum/faction/traitor/auto,1
