id,link,date
342,https://stat.taucetistation.org/json/2022/03/30/round-50107/stat.json,2022-03-30
343,https://stat.taucetistation.org/json/2022/04/01/round-50137/stat.json,2022-04-01
344,https://stat.taucetistation.org/json/2022/04/01/round-50139/stat.json,2022-04-01
345,https://stat.taucetistation.org/json/2022/04/01/round-50140/stat.json,2022-04-01
346,https://stat.taucetistation.org/json/2022/04/01/round-50141/stat.json,2022-04-01
347,https://stat.taucetistation.org/json/2022/04/01/round-50143/stat.json,2022-04-01
348,https://stat.taucetistation.org/json/2022/04/01/round-50144/stat.json,2022-04-01
349,https://stat.taucetistation.org/json/2022/04/01/round-50145/stat.json,2022-04-01
350,https://stat.taucetistation.org/json/2022/04/01/round-50146/stat.json,2022-04-01
351,https://stat.taucetistation.org/json/2022/04/01/round-50147/stat.json,2022-04-01
352,https://stat.taucetistation.org/json/2022/04/01/round-50149/stat.json,2022-04-01
353,https://stat.taucetistation.org/json/2022/04/01/round-50150/stat.json,2022-04-01
354,https://stat.taucetistation.org/json/2022/04/01/round-50152/stat.json,2022-04-01
355,https://stat.taucetistation.org/json/2022/04/01/round-50153/stat.json,2022-04-01
356,https://stat.taucetistation.org/json/2022/04/01/round-50154/stat.json,2022-04-01
357,https://stat.taucetistation.org/json/2022/04/01/round-50155/stat.json,2022-04-01
358,https://stat.taucetistation.org/json/2022/04/01/round-50156/stat.json,2022-04-01
359,https://stat.taucetistation.org/json/2022/04/01/round-50157/stat.json,2022-04-01
360,https://stat.taucetistation.org/json/2022/04/01/round-50158/stat.json,2022-04-01
361,https://stat.taucetistation.org/json/2022/04/01/round-50159/stat.json,2022-04-01
362,https://stat.taucetistation.org/json/2022/04/01/round-50160/stat.json,2022-04-01
363,https://stat.taucetistation.org/json/2022/04/01/round-50161/stat.json,2022-04-01
364,https://stat.taucetistation.org/json/2022/04/01/round-50162/stat.json,2022-04-01
365,https://stat.taucetistation.org/json/2022/04/01/round-50163/stat.json,2022-04-01
366,https://stat.taucetistation.org/json/2022/04/01/round-50164/stat.json,2022-04-01
367,https://stat.taucetistation.org/json/2022/04/01/round-50165/stat.json,2022-04-01
368,https://stat.taucetistation.org/json/2022/04/02/round-50166/stat.json,2022-04-02
369,https://stat.taucetistation.org/json/2022/04/02/round-50167/stat.json,2022-04-02
370,https://stat.taucetistation.org/json/2022/04/02/round-50168/stat.json,2022-04-02
371,https://stat.taucetistation.org/json/2022/04/02/round-50169/stat.json,2022-04-02
372,https://stat.taucetistation.org/json/2022/04/02/round-50170/stat.json,2022-04-02
373,https://stat.taucetistation.org/json/2022/04/02/round-50172/stat.json,2022-04-02
374,https://stat.taucetistation.org/json/2022/04/02/round-50173/stat.json,2022-04-02
375,https://stat.taucetistation.org/json/2022/04/02/round-50174/stat.json,2022-04-02
376,https://stat.taucetistation.org/json/2022/04/02/round-50175/stat.json,2022-04-02
377,https://stat.taucetistation.org/json/2022/04/02/round-50176/stat.json,2022-04-02
378,https://stat.taucetistation.org/json/2022/04/02/round-50177/stat.json,2022-04-02
379,https://stat.taucetistation.org/json/2022/04/02/round-50178/stat.json,2022-04-02
380,https://stat.taucetistation.org/json/2022/04/02/round-50179/stat.json,2022-04-02
381,https://stat.taucetistation.org/json/2022/04/02/round-50180/stat.json,2022-04-02
382,https://stat.taucetistation.org/json/2022/04/02/round-50181/stat.json,2022-04-02
383,https://stat.taucetistation.org/json/2022/04/02/round-50182/stat.json,2022-04-02
384,https://stat.taucetistation.org/json/2022/04/02/round-50184/stat.json,2022-04-02
385,https://stat.taucetistation.org/json/2022/04/02/round-50185/stat.json,2022-04-02
386,https://stat.taucetistation.org/json/2022/04/02/round-50186/stat.json,2022-04-02
387,https://stat.taucetistation.org/json/2022/04/02/round-50187/stat.json,2022-04-02
388,https://stat.taucetistation.org/json/2022/04/02/round-50188/stat.json,2022-04-02
389,https://stat.taucetistation.org/json/2022/04/02/round-50190/stat.json,2022-04-02
390,https://stat.taucetistation.org/json/2022/04/02/round-50191/stat.json,2022-04-02
391,https://stat.taucetistation.org/json/2022/04/02/round-50192/stat.json,2022-04-02
392,https://stat.taucetistation.org/json/2022/04/02/round-50193/stat.json,2022-04-02
393,https://stat.taucetistation.org/json/2022/04/02/round-50194/stat.json,2022-04-02
394,https://stat.taucetistation.org/json/2022/02/27/round-49268/stat.json,2022-02-27
395,https://stat.taucetistation.org/json/2022/02/27/round-49269/stat.json,2022-02-27
396,https://stat.taucetistation.org/json/2022/02/27/round-49270/stat.json,2022-02-27
397,https://stat.taucetistation.org/json/2022/02/27/round-49272/stat.json,2022-02-27
398,https://stat.taucetistation.org/json/2022/02/27/round-49275/stat.json,2022-02-27
399,https://stat.taucetistation.org/json/2022/02/27/round-49280/stat.json,2022-02-27
400,https://stat.taucetistation.org/json/2022/02/27/round-49281/stat.json,2022-02-27
401,https://stat.taucetistation.org/json/2022/02/27/round-49282/stat.json,2022-02-27
402,https://stat.taucetistation.org/json/2022/02/27/round-49283/stat.json,2022-02-27
403,https://stat.taucetistation.org/json/2022/02/27/round-49284/stat.json,2022-02-27
404,https://stat.taucetistation.org/json/2022/02/27/round-49285/stat.json,2022-02-27
405,https://stat.taucetistation.org/json/2022/02/27/round-49286/stat.json,2022-02-27
406,https://stat.taucetistation.org/json/2022/02/27/round-49287/stat.json,2022-02-27
407,https://stat.taucetistation.org/json/2022/02/27/round-49288/stat.json,2022-02-27
408,https://stat.taucetistation.org/json/2022/02/27/round-49289/stat.json,2022-02-27
409,https://stat.taucetistation.org/json/2022/02/27/round-49290/stat.json,2022-02-27
410,https://stat.taucetistation.org/json/2022/02/27/round-49291/stat.json,2022-02-27
411,https://stat.taucetistation.org/json/2022/02/27/round-49292/stat.json,2022-02-27
412,https://stat.taucetistation.org/json/2022/02/27/round-49293/stat.json,2022-02-27
413,https://stat.taucetistation.org/json/2022/02/27/round-49294/stat.json,2022-02-27
414,https://stat.taucetistation.org/json/2022/02/27/round-49295/stat.json,2022-02-27
415,https://stat.taucetistation.org/json/2022/02/27/round-49296/stat.json,2022-02-27
416,https://stat.taucetistation.org/json/2022/02/27/round-49297/stat.json,2022-02-27
417,https://stat.taucetistation.org/json/2022/02/27/round-49298/stat.json,2022-02-27
418,https://stat.taucetistation.org/json/2022/02/27/round-49299/stat.json,2022-02-27
419,https://stat.taucetistation.org/json/2022/02/27/round-49300/stat.json,2022-02-27
420,https://stat.taucetistation.org/json/2022/03/10/round-49558/stat.json,2022-03-10
421,https://stat.taucetistation.org/json/2022/03/10/round-49559/stat.json,2022-03-10
422,https://stat.taucetistation.org/json/2022/03/10/round-49560/stat.json,2022-03-10
423,https://stat.taucetistation.org/json/2022/03/10/round-49561/stat.json,2022-03-10
424,https://stat.taucetistation.org/json/2022/03/10/round-49563/stat.json,2022-03-10
425,https://stat.taucetistation.org/json/2022/03/10/round-49564/stat.json,2022-03-10
426,https://stat.taucetistation.org/json/2022/03/10/round-49565/stat.json,2022-03-10
427,https://stat.taucetistation.org/json/2022/03/10/round-49566/stat.json,2022-03-10
428,https://stat.taucetistation.org/json/2022/03/10/round-49568/stat.json,2022-03-10
429,https://stat.taucetistation.org/json/2022/03/10/round-49569/stat.json,2022-03-10
430,https://stat.taucetistation.org/json/2022/03/10/round-49570/stat.json,2022-03-10
431,https://stat.taucetistation.org/json/2022/03/10/round-49571/stat.json,2022-03-10
432,https://stat.taucetistation.org/json/2022/03/10/round-49572/stat.json,2022-03-10
433,https://stat.taucetistation.org/json/2022/03/10/round-49573/stat.json,2022-03-10
434,https://stat.taucetistation.org/json/2022/03/10/round-49574/stat.json,2022-03-10
435,https://stat.taucetistation.org/json/2022/03/10/round-49575/stat.json,2022-03-10
436,https://stat.taucetistation.org/json/2022/03/10/round-49576/stat.json,2022-03-10
437,https://stat.taucetistation.org/json/2022/03/10/round-49577/stat.json,2022-03-10
438,https://stat.taucetistation.org/json/2022/03/10/round-49578/stat.json,2022-03-10
439,https://stat.taucetistation.org/json/2022/03/18/round-49747/stat.json,2022-03-18
440,https://stat.taucetistation.org/json/2022/03/18/round-49748/stat.json,2022-03-18
441,https://stat.taucetistation.org/json/2022/03/18/round-49749/stat.json,2022-03-18
442,https://stat.taucetistation.org/json/2022/03/18/round-49750/stat.json,2022-03-18
443,https://stat.taucetistation.org/json/2022/03/18/round-49751/stat.json,2022-03-18
444,https://stat.taucetistation.org/json/2022/03/18/round-49752/stat.json,2022-03-18
445,https://stat.taucetistation.org/json/2022/03/18/round-49753/stat.json,2022-03-18
446,https://stat.taucetistation.org/json/2022/03/18/round-49754/stat.json,2022-03-18
447,https://stat.taucetistation.org/json/2022/03/18/round-49755/stat.json,2022-03-18
448,https://stat.taucetistation.org/json/2022/03/18/round-49756/stat.json,2022-03-18
449,https://stat.taucetistation.org/json/2022/03/18/round-49757/stat.json,2022-03-18
450,https://stat.taucetistation.org/json/2022/03/18/round-49760/stat.json,2022-03-18
451,https://stat.taucetistation.org/json/2022/03/18/round-49762/stat.json,2022-03-18
452,https://stat.taucetistation.org/json/2022/03/18/round-49763/stat.json,2022-03-18
453,https://stat.taucetistation.org/json/2022/03/18/round-49764/stat.json,2022-03-18
454,https://stat.taucetistation.org/json/2022/03/18/round-49765/stat.json,2022-03-18
455,https://stat.taucetistation.org/json/2022/03/18/round-49766/stat.json,2022-03-18
456,https://stat.taucetistation.org/json/2022/03/18/round-49767/stat.json,2022-03-18
457,https://stat.taucetistation.org/json/2022/03/18/round-49769/stat.json,2022-03-18
458,https://stat.taucetistation.org/json/2022/03/09/round-49532/stat.json,2022-03-09
459,https://stat.taucetistation.org/json/2022/03/09/round-49533/stat.json,2022-03-09
460,https://stat.taucetistation.org/json/2022/03/09/round-49534/stat.json,2022-03-09
461,https://stat.taucetistation.org/json/2022/03/09/round-49535/stat.json,2022-03-09
462,https://stat.taucetistation.org/json/2022/03/09/round-49536/stat.json,2022-03-09
463,https://stat.taucetistation.org/json/2022/03/09/round-49537/stat.json,2022-03-09
464,https://stat.taucetistation.org/json/2022/03/09/round-49538/stat.json,2022-03-09
465,https://stat.taucetistation.org/json/2022/03/09/round-49539/stat.json,2022-03-09
466,https://stat.taucetistation.org/json/2022/03/09/round-49541/stat.json,2022-03-09
467,https://stat.taucetistation.org/json/2022/03/09/round-49542/stat.json,2022-03-09
468,https://stat.taucetistation.org/json/2022/03/09/round-49545/stat.json,2022-03-09
469,https://stat.taucetistation.org/json/2022/03/09/round-49546/stat.json,2022-03-09
470,https://stat.taucetistation.org/json/2022/03/09/round-49548/stat.json,2022-03-09
471,https://stat.taucetistation.org/json/2022/03/09/round-49549/stat.json,2022-03-09
472,https://stat.taucetistation.org/json/2022/03/09/round-49550/stat.json,2022-03-09
473,https://stat.taucetistation.org/json/2022/03/09/round-49551/stat.json,2022-03-09
474,https://stat.taucetistation.org/json/2022/03/09/round-49552/stat.json,2022-03-09
475,https://stat.taucetistation.org/json/2022/03/09/round-49553/stat.json,2022-03-09
476,https://stat.taucetistation.org/json/2022/03/09/round-49554/stat.json,2022-03-09
477,https://stat.taucetistation.org/json/2022/03/09/round-49555/stat.json,2022-03-09
478,https://stat.taucetistation.org/json/2022/03/09/round-49556/stat.json,2022-03-09
479,https://stat.taucetistation.org/json/2022/03/09/round-49557/stat.json,2022-03-09
480,https://stat.taucetistation.org/json/2022/03/08/round-49503/stat.json,2022-03-08
481,https://stat.taucetistation.org/json/2022/03/08/round-49505/stat.json,2022-03-08
482,https://stat.taucetistation.org/json/2022/03/08/round-49506/stat.json,2022-03-08
483,https://stat.taucetistation.org/json/2022/03/08/round-49507/stat.json,2022-03-08
484,https://stat.taucetistation.org/json/2022/03/08/round-49509/stat.json,2022-03-08
485,https://stat.taucetistation.org/json/2022/03/08/round-49510/stat.json,2022-03-08
486,https://stat.taucetistation.org/json/2022/03/08/round-49511/stat.json,2022-03-08
487,https://stat.taucetistation.org/json/2022/03/08/round-49512/stat.json,2022-03-08
488,https://stat.taucetistation.org/json/2022/03/08/round-49513/stat.json,2022-03-08
489,https://stat.taucetistation.org/json/2022/03/08/round-49514/stat.json,2022-03-08
490,https://stat.taucetistation.org/json/2022/03/08/round-49515/stat.json,2022-03-08
491,https://stat.taucetistation.org/json/2022/03/08/round-49516/stat.json,2022-03-08
492,https://stat.taucetistation.org/json/2022/03/08/round-49518/stat.json,2022-03-08
493,https://stat.taucetistation.org/json/2022/03/08/round-49519/stat.json,2022-03-08
494,https://stat.taucetistation.org/json/2022/03/08/round-49520/stat.json,2022-03-08
495,https://stat.taucetistation.org/json/2022/03/08/round-49523/stat.json,2022-03-08
496,https://stat.taucetistation.org/json/2022/03/08/round-49524/stat.json,2022-03-08
497,https://stat.taucetistation.org/json/2022/03/08/round-49525/stat.json,2022-03-08
498,https://stat.taucetistation.org/json/2022/03/08/round-49526/stat.json,2022-03-08
499,https://stat.taucetistation.org/json/2022/03/08/round-49527/stat.json,2022-03-08
500,https://stat.taucetistation.org/json/2022/03/08/round-49528/stat.json,2022-03-08
501,https://stat.taucetistation.org/json/2022/03/08/round-49529/stat.json,2022-03-08
502,https://stat.taucetistation.org/json/2022/03/08/round-49530/stat.json,2022-03-08
503,https://stat.taucetistation.org/json/2022/03/08/round-49531/stat.json,2022-03-08
504,https://stat.taucetistation.org/json/2022/03/31/round-50108/stat.json,2022-03-31
505,https://stat.taucetistation.org/json/2022/03/31/round-50109/stat.json,2022-03-31
506,https://stat.taucetistation.org/json/2022/03/31/round-50110/stat.json,2022-03-31
507,https://stat.taucetistation.org/json/2022/03/31/round-50112/stat.json,2022-03-31
508,https://stat.taucetistation.org/json/2022/03/31/round-50113/stat.json,2022-03-31
509,https://stat.taucetistation.org/json/2022/03/31/round-50114/stat.json,2022-03-31
510,https://stat.taucetistation.org/json/2022/03/31/round-50116/stat.json,2022-03-31
511,https://stat.taucetistation.org/json/2022/03/31/round-50117/stat.json,2022-03-31
512,https://stat.taucetistation.org/json/2022/03/31/round-50118/stat.json,2022-03-31
513,https://stat.taucetistation.org/json/2022/03/31/round-50119/stat.json,2022-03-31
514,https://stat.taucetistation.org/json/2022/03/31/round-50120/stat.json,2022-03-31
515,https://stat.taucetistation.org/json/2022/03/31/round-50121/stat.json,2022-03-31
516,https://stat.taucetistation.org/json/2022/03/31/round-50122/stat.json,2022-03-31
517,https://stat.taucetistation.org/json/2022/03/31/round-50123/stat.json,2022-03-31
518,https://stat.taucetistation.org/json/2022/03/31/round-50124/stat.json,2022-03-31
519,https://stat.taucetistation.org/json/2022/03/31/round-50125/stat.json,2022-03-31
520,https://stat.taucetistation.org/json/2022/03/31/round-50126/stat.json,2022-03-31
521,https://stat.taucetistation.org/json/2022/03/31/round-50127/stat.json,2022-03-31
522,https://stat.taucetistation.org/json/2022/03/31/round-50129/stat.json,2022-03-31
523,https://stat.taucetistation.org/json/2022/03/31/round-50130/stat.json,2022-03-31
524,https://stat.taucetistation.org/json/2022/03/31/round-50131/stat.json,2022-03-31
525,https://stat.taucetistation.org/json/2022/03/31/round-50132/stat.json,2022-03-31
526,https://stat.taucetistation.org/json/2022/03/31/round-50133/stat.json,2022-03-31
527,https://stat.taucetistation.org/json/2022/03/26/round-49971/stat.json,2022-03-26
528,https://stat.taucetistation.org/json/2022/03/26/round-49972/stat.json,2022-03-26
529,https://stat.taucetistation.org/json/2022/03/26/round-49974/stat.json,2022-03-26
530,https://stat.taucetistation.org/json/2022/03/26/round-49976/stat.json,2022-03-26
531,https://stat.taucetistation.org/json/2022/03/26/round-49980/stat.json,2022-03-26
532,https://stat.taucetistation.org/json/2022/03/26/round-49981/stat.json,2022-03-26
533,https://stat.taucetistation.org/json/2022/03/26/round-49982/stat.json,2022-03-26
534,https://stat.taucetistation.org/json/2022/03/26/round-49983/stat.json,2022-03-26
535,https://stat.taucetistation.org/json/2022/03/26/round-49984/stat.json,2022-03-26
536,https://stat.taucetistation.org/json/2022/03/26/round-49985/stat.json,2022-03-26
537,https://stat.taucetistation.org/json/2022/03/26/round-49986/stat.json,2022-03-26
538,https://stat.taucetistation.org/json/2022/03/26/round-49987/stat.json,2022-03-26
539,https://stat.taucetistation.org/json/2022/03/26/round-49988/stat.json,2022-03-26
540,https://stat.taucetistation.org/json/2022/03/26/round-49989/stat.json,2022-03-26
541,https://stat.taucetistation.org/json/2022/03/26/round-49990/stat.json,2022-03-26
542,https://stat.taucetistation.org/json/2022/03/26/round-49991/stat.json,2022-03-26
543,https://stat.taucetistation.org/json/2022/03/26/round-49992/stat.json,2022-03-26
544,https://stat.taucetistation.org/json/2022/03/26/round-49993/stat.json,2022-03-26
545,https://stat.taucetistation.org/json/2022/03/26/round-49994/stat.json,2022-03-26
546,https://stat.taucetistation.org/json/2022/03/26/round-49995/stat.json,2022-03-26
547,https://stat.taucetistation.org/json/2022/03/26/round-49996/stat.json,2022-03-26
548,https://stat.taucetistation.org/json/2022/03/26/round-49997/stat.json,2022-03-26
549,https://stat.taucetistation.org/json/2022/03/26/round-49998/stat.json,2022-03-26
550,https://stat.taucetistation.org/json/2022/03/26/round-49999/stat.json,2022-03-26
551,https://stat.taucetistation.org/json/2022/03/26/round-50000/stat.json,2022-03-26
552,https://stat.taucetistation.org/json/2022/03/26/round-50001/stat.json,2022-03-26
553,https://stat.taucetistation.org/json/2022/03/26/round-50002/stat.json,2022-03-26
554,https://stat.taucetistation.org/json/2022/03/26/round-50003/stat.json,2022-03-26
555,https://stat.taucetistation.org/json/2022/03/01/round-49327/stat.json,2022-03-01
556,https://stat.taucetistation.org/json/2022/03/01/round-49328/stat.json,2022-03-01
557,https://stat.taucetistation.org/json/2022/03/01/round-49331/stat.json,2022-03-01
558,https://stat.taucetistation.org/json/2022/03/01/round-49339/stat.json,2022-03-01
559,https://stat.taucetistation.org/json/2022/03/01/round-49342/stat.json,2022-03-01
560,https://stat.taucetistation.org/json/2022/03/01/round-49343/stat.json,2022-03-01
561,https://stat.taucetistation.org/json/2022/03/01/round-49344/stat.json,2022-03-01
562,https://stat.taucetistation.org/json/2022/03/01/round-49345/stat.json,2022-03-01
563,https://stat.taucetistation.org/json/2022/03/01/round-49346/stat.json,2022-03-01
564,https://stat.taucetistation.org/json/2022/03/01/round-49347/stat.json,2022-03-01
565,https://stat.taucetistation.org/json/2022/03/01/round-49348/stat.json,2022-03-01
566,https://stat.taucetistation.org/json/2022/03/01/round-49349/stat.json,2022-03-01
567,https://stat.taucetistation.org/json/2022/03/01/round-49351/stat.json,2022-03-01
568,https://stat.taucetistation.org/json/2022/03/01/round-49353/stat.json,2022-03-01
569,https://stat.taucetistation.org/json/2022/03/01/round-49354/stat.json,2022-03-01
570,https://stat.taucetistation.org/json/2022/03/01/round-49355/stat.json,2022-03-01
571,https://stat.taucetistation.org/json/2022/03/14/round-49651/stat.json,2022-03-14
572,https://stat.taucetistation.org/json/2022/03/14/round-49652/stat.json,2022-03-14
573,https://stat.taucetistation.org/json/2022/03/14/round-49653/stat.json,2022-03-14
574,https://stat.taucetistation.org/json/2022/03/14/round-49654/stat.json,2022-03-14
575,https://stat.taucetistation.org/json/2022/03/14/round-49655/stat.json,2022-03-14
576,https://stat.taucetistation.org/json/2022/03/14/round-49656/stat.json,2022-03-14
577,https://stat.taucetistation.org/json/2022/03/14/round-49657/stat.json,2022-03-14
578,https://stat.taucetistation.org/json/2022/03/14/round-49658/stat.json,2022-03-14
579,https://stat.taucetistation.org/json/2022/03/14/round-49659/stat.json,2022-03-14
580,https://stat.taucetistation.org/json/2022/03/14/round-49660/stat.json,2022-03-14
581,https://stat.taucetistation.org/json/2022/03/14/round-49661/stat.json,2022-03-14
582,https://stat.taucetistation.org/json/2022/03/14/round-49662/stat.json,2022-03-14
583,https://stat.taucetistation.org/json/2022/03/14/round-49663/stat.json,2022-03-14
584,https://stat.taucetistation.org/json/2022/03/14/round-49664/stat.json,2022-03-14
585,https://stat.taucetistation.org/json/2022/03/14/round-49665/stat.json,2022-03-14
586,https://stat.taucetistation.org/json/2022/03/14/round-49666/stat.json,2022-03-14
587,https://stat.taucetistation.org/json/2022/03/14/round-49667/stat.json,2022-03-14
588,https://stat.taucetistation.org/json/2022/03/14/round-49668/stat.json,2022-03-14
589,https://stat.taucetistation.org/json/2022/03/14/round-49669/stat.json,2022-03-14
590,https://stat.taucetistation.org/json/2022/03/14/round-49670/stat.json,2022-03-14
591,https://stat.taucetistation.org/json/2022/03/05/round-49424/stat.json,2022-03-05
592,https://stat.taucetistation.org/json/2022/03/05/round-49426/stat.json,2022-03-05
593,https://stat.taucetistation.org/json/2022/03/05/round-49427/stat.json,2022-03-05
594,https://stat.taucetistation.org/json/2022/03/05/round-49428/stat.json,2022-03-05
595,https://stat.taucetistation.org/json/2022/03/05/round-49429/stat.json,2022-03-05
596,https://stat.taucetistation.org/json/2022/03/05/round-49430/stat.json,2022-03-05
597,https://stat.taucetistation.org/json/2022/03/05/round-49431/stat.json,2022-03-05
598,https://stat.taucetistation.org/json/2022/03/05/round-49433/stat.json,2022-03-05
599,https://stat.taucetistation.org/json/2022/03/05/round-49434/stat.json,2022-03-05
600,https://stat.taucetistation.org/json/2022/03/05/round-49435/stat.json,2022-03-05
601,https://stat.taucetistation.org/json/2022/03/05/round-49436/stat.json,2022-03-05
602,https://stat.taucetistation.org/json/2022/03/05/round-49437/stat.json,2022-03-05
603,https://stat.taucetistation.org/json/2022/03/05/round-49438/stat.json,2022-03-05
604,https://stat.taucetistation.org/json/2022/03/05/round-49439/stat.json,2022-03-05
605,https://stat.taucetistation.org/json/2022/03/05/round-49440/stat.json,2022-03-05
606,https://stat.taucetistation.org/json/2022/03/05/round-49441/stat.json,2022-03-05
607,https://stat.taucetistation.org/json/2022/03/05/round-49442/stat.json,2022-03-05
608,https://stat.taucetistation.org/json/2022/03/05/round-49443/stat.json,2022-03-05
609,https://stat.taucetistation.org/json/2022/03/05/round-49444/stat.json,2022-03-05
610,https://stat.taucetistation.org/json/2022/03/05/round-49445/stat.json,2022-03-05
611,https://stat.taucetistation.org/json/2022/03/05/round-49446/stat.json,2022-03-05
612,https://stat.taucetistation.org/json/2022/03/29/round-50058/stat.json,2022-03-29
613,https://stat.taucetistation.org/json/2022/03/29/round-50059/stat.json,2022-03-29
614,https://stat.taucetistation.org/json/2022/03/29/round-50060/stat.json,2022-03-29
615,https://stat.taucetistation.org/json/2022/03/29/round-50061/stat.json,2022-03-29
616,https://stat.taucetistation.org/json/2022/03/29/round-50062/stat.json,2022-03-29
617,https://stat.taucetistation.org/json/2022/03/29/round-50063/stat.json,2022-03-29
618,https://stat.taucetistation.org/json/2022/03/29/round-50064/stat.json,2022-03-29
619,https://stat.taucetistation.org/json/2022/03/29/round-50065/stat.json,2022-03-29
620,https://stat.taucetistation.org/json/2022/03/29/round-50066/stat.json,2022-03-29
621,https://stat.taucetistation.org/json/2022/03/29/round-50067/stat.json,2022-03-29
622,https://stat.taucetistation.org/json/2022/03/29/round-50068/stat.json,2022-03-29
623,https://stat.taucetistation.org/json/2022/03/29/round-50069/stat.json,2022-03-29
624,https://stat.taucetistation.org/json/2022/03/29/round-50070/stat.json,2022-03-29
625,https://stat.taucetistation.org/json/2022/03/29/round-50071/stat.json,2022-03-29
626,https://stat.taucetistation.org/json/2022/03/29/round-50072/stat.json,2022-03-29
627,https://stat.taucetistation.org/json/2022/03/29/round-50073/stat.json,2022-03-29
628,https://stat.taucetistation.org/json/2022/03/29/round-50074/stat.json,2022-03-29
629,https://stat.taucetistation.org/json/2022/03/29/round-50075/stat.json,2022-03-29
630,https://stat.taucetistation.org/json/2022/03/29/round-50076/stat.json,2022-03-29
631,https://stat.taucetistation.org/json/2022/03/29/round-50077/stat.json,2022-03-29
632,https://stat.taucetistation.org/json/2022/03/29/round-50078/stat.json,2022-03-29
633,https://stat.taucetistation.org/json/2022/03/29/round-50079/stat.json,2022-03-29
634,https://stat.taucetistation.org/json/2022/03/29/round-50080/stat.json,2022-03-29
635,https://stat.taucetistation.org/json/2022/03/29/round-50081/stat.json,2022-03-29
636,https://stat.taucetistation.org/json/2022/03/25/round-49937/stat.json,2022-03-25
637,https://stat.taucetistation.org/json/2022/03/25/round-49940/stat.json,2022-03-25
638,https://stat.taucetistation.org/json/2022/03/25/round-49943/stat.json,2022-03-25
639,https://stat.taucetistation.org/json/2022/03/25/round-49944/stat.json,2022-03-25
640,https://stat.taucetistation.org/json/2022/03/25/round-49945/stat.json,2022-03-25
641,https://stat.taucetistation.org/json/2022/03/25/round-49946/stat.json,2022-03-25
642,https://stat.taucetistation.org/json/2022/03/25/round-49947/stat.json,2022-03-25
643,https://stat.taucetistation.org/json/2022/03/25/round-49948/stat.json,2022-03-25
644,https://stat.taucetistation.org/json/2022/03/25/round-49949/stat.json,2022-03-25
645,https://stat.taucetistation.org/json/2022/03/25/round-49950/stat.json,2022-03-25
646,https://stat.taucetistation.org/json/2022/03/25/round-49951/stat.json,2022-03-25
647,https://stat.taucetistation.org/json/2022/03/25/round-49952/stat.json,2022-03-25
648,https://stat.taucetistation.org/json/2022/03/25/round-49953/stat.json,2022-03-25
649,https://stat.taucetistation.org/json/2022/03/25/round-49954/stat.json,2022-03-25
650,https://stat.taucetistation.org/json/2022/03/25/round-49956/stat.json,2022-03-25
651,https://stat.taucetistation.org/json/2022/03/25/round-49957/stat.json,2022-03-25
652,https://stat.taucetistation.org/json/2022/03/25/round-49958/stat.json,2022-03-25
653,https://stat.taucetistation.org/json/2022/03/25/round-49959/stat.json,2022-03-25
654,https://stat.taucetistation.org/json/2022/03/25/round-49960/stat.json,2022-03-25
655,https://stat.taucetistation.org/json/2022/03/25/round-49961/stat.json,2022-03-25
656,https://stat.taucetistation.org/json/2022/03/25/round-49962/stat.json,2022-03-25
657,https://stat.taucetistation.org/json/2022/03/25/round-49963/stat.json,2022-03-25
658,https://stat.taucetistation.org/json/2022/03/25/round-49964/stat.json,2022-03-25
659,https://stat.taucetistation.org/json/2022/03/25/round-49965/stat.json,2022-03-25
660,https://stat.taucetistation.org/json/2022/03/25/round-49966/stat.json,2022-03-25
661,https://stat.taucetistation.org/json/2022/03/25/round-49967/stat.json,2022-03-25
662,https://stat.taucetistation.org/json/2022/03/25/round-49968/stat.json,2022-03-25
663,https://stat.taucetistation.org/json/2022/03/25/round-49969/stat.json,2022-03-25
664,https://stat.taucetistation.org/json/2022/03/25/round-49970/stat.json,2022-03-25
665,https://stat.taucetistation.org/json/2022/03/11/round-49579/stat.json,2022-03-11
666,https://stat.taucetistation.org/json/2022/03/11/round-49581/stat.json,2022-03-11
667,https://stat.taucetistation.org/json/2022/03/11/round-49582/stat.json,2022-03-11
668,https://stat.taucetistation.org/json/2022/03/11/round-49583/stat.json,2022-03-11
669,https://stat.taucetistation.org/json/2022/03/11/round-49584/stat.json,2022-03-11
670,https://stat.taucetistation.org/json/2022/03/11/round-49585/stat.json,2022-03-11
671,https://stat.taucetistation.org/json/2022/03/11/round-49588/stat.json,2022-03-11
672,https://stat.taucetistation.org/json/2022/03/11/round-49590/stat.json,2022-03-11
673,https://stat.taucetistation.org/json/2022/03/11/round-49591/stat.json,2022-03-11
674,https://stat.taucetistation.org/json/2022/03/11/round-49592/stat.json,2022-03-11
675,https://stat.taucetistation.org/json/2022/03/11/round-49593/stat.json,2022-03-11
676,https://stat.taucetistation.org/json/2022/03/11/round-49594/stat.json,2022-03-11
677,https://stat.taucetistation.org/json/2022/03/11/round-49595/stat.json,2022-03-11
678,https://stat.taucetistation.org/json/2022/03/11/round-49596/stat.json,2022-03-11
679,https://stat.taucetistation.org/json/2022/03/11/round-49597/stat.json,2022-03-11
680,https://stat.taucetistation.org/json/2022/03/11/round-49598/stat.json,2022-03-11
681,https://stat.taucetistation.org/json/2022/03/11/round-49599/stat.json,2022-03-11
682,https://stat.taucetistation.org/json/2022/03/11/round-49600/stat.json,2022-03-11
